player_name,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Kay Felder,2017.5,550.5,263,-5.850828508,0.472431393,-5.378397116,-6.91851501,0.147453432,-6.771061578,-6.423440594,0.467901667,-5.955538927,-0.425093804,-0.425093804,0,-4.135795424,-1.494462578,-5.630258002,0.784332061
Keita Bates-Diop,2020.5,858.75,403.5,-2.504685593,0.418790703,-2.085894891,-0.625083249,1.468609325,0.843526076,-2.620395376,0.37587595,-2.244519426,-0.123282373,-0.106551129,-0.016731244,-3.049704284,-0.850177438,-3.899881722,-1.07031987
Keith Appling,2016,57,27,-11.64511025,4.199071528,-7.446038725,-6.230646982,14.51374069,8.283093707,-11.16318411,6.692671387,-4.470512719,-0.02415162,-0.02415162,0,-6.184926256,2.010587716,-4.17433854,1.858767987
Keith Bogans,2014,111,55,-1.030277231,1.851893605,0.821616374,-6.314400539,6.24210837,-0.07229217,-2.16853103,2.937303859,0.768772829,0.097334229,0.097334229,0,-2.950057243,-0.1556493,-3.105706542,-1.365821703
Kelan Martin,2021,605,276.6666667,3.750628967,-5.528672203,-1.778043236,1.611256392,-6.555982233,-4.94472584,3.717222829,-5.076228701,-1.359005873,-0.040866905,-0.040866905,0,2.531465917,-4.503234859,-1.971768942,0.425090027
Keldon Johnson,2021,1738,823,0.359747501,-1.187199549,-0.827452048,-1.074631067,-3.206989364,-4.28162043,0.303642632,-1.311536921,-1.007894289,0.280074866,0.280074866,0,-0.73535055,-0.887777989,-1.623128539,0.142108127
Keljin Blevins,2021,184,79,-6.414291447,-4.988903781,-11.40319523,-14.36692545,4.09481205,-10.2721134,-8.526139772,-3.351046376,-11.87718615,-0.375158876,-0.348961067,-0.026197809,-7.030461905,-5.71117474,-12.74163665,1.710664114
Kelly Olynyk,2018,3136,1515.666667,0.348600287,0.685731311,1.034331598,2.862908251,-0.135199002,2.727709249,0.713552146,0.671556143,1.385108289,2.610374791,2.351120369,0.259254421,0.651041025,0.9695214,1.620562425,0.648808229
Kelly Oubre Jr.,2019,3228.142857,1519.714286,-0.701438776,-0.303482517,-1.004921293,-3.847701797,-0.68097034,-4.528672137,-1.285443935,-0.377067263,-1.662511198,0.948860165,0.988887652,-0.040027486,-1.116885123,-0.019778635,-1.136663758,0.221684539
Kemba Walker,2018,4579.111111,2266,3.647842922,1.169222548,4.81706547,2.846403712,-1.90244819,0.943955522,3.782802923,0.866465348,4.649268271,8.326245964,7.99632094,0.329925023,3.835951405,1.236420423,5.072371828,-0.642215883
Kendall Marshall,2015,1654,793.6666667,-1.224714902,-3.492502256,-4.717217157,1.256770028,-2.865215149,-1.608445121,-0.729102638,-3.56007068,-4.289173318,-0.517060649,-0.517060649,0,-0.936937263,-3.57050584,-4.507443103,1.020676631
Kendrick Nunn,2020.5,4050.5,1972,-0.090844031,-0.482609541,-0.573453572,0.118625397,-2.076745695,-1.958120298,-0.057937328,-0.858136574,-0.916073903,1.835319518,1.711915142,0.123404377,0.110360128,-0.918410775,-0.808050647,-0.103268053
Kendrick Perkins,2015.75,1678.75,832.25,-3.466292468,-2.185448442,-5.65174091,2.499252527,-2.932744714,-0.433492187,-2.450628848,-2.462846687,-4.913475535,-0.600490076,-0.638746526,0.03825645,-3.432755212,-1.929779228,-5.36253444,0.225728127
Kenneth Faried,2016.5,2916,1416.5,0.324386067,-0.882402493,-0.558016427,1.147655572,-2.62922751,-1.481571938,0.494159303,-1.275327691,-0.781168388,1.588021622,1.556448022,0.0315736,0.329744439,-0.91067784,-0.580933401,0.157009973
Kenrich Williams,2020.5,1885.5,870.5,-1.839754651,-0.008672543,-1.848427195,-1.072844813,1.449926559,0.377081747,-1.677886052,0.03304712,-1.644838932,1.241668701,1.241668701,0,-1.392781578,-0.392847185,-1.785628762,-0.109552271
Kent Bazemore,2018,3214.444444,1526.111111,-1.415082559,1.580167233,0.165084674,-2.268248225,0.960603586,-1.307644638,-1.705290709,1.56219124,-0.143099469,1.862926807,1.758636768,0.104290039,-1.474391438,1.37071293,-0.103678509,0.843593864
Kentavious Caldwell-Pope,2018,4289.444444,2086.555556,0.029079569,0.006094568,0.035174137,1.259966502,-0.788865516,0.471100986,0.270619291,-0.05964317,0.210976121,3.34492336,3.206962368,0.137960992,-0.022818747,0.343065729,0.320246983,-0.035501549
Kenyon Martin,2014.5,713.5,368.5,-3.608940892,3.201628255,-0.407312638,-0.673001165,3.368149877,2.695148712,-3.228731313,3.421200866,0.192469553,0.87760133,0.87760133,0,-3.558112128,1.474773998,-2.08333813,-0.398728193
Kenyon Martin Jr.,2021.5,1232,574,1.639039947,-1.253130544,0.385909404,2.509157437,1.685221292,4.194378729,1.678270106,-1.135244727,0.54302538,-0.007751467,-0.007751467,0,0.371441234,-3.318890018,-2.947448783,-0.38546983
Kevin Durant,2017.75,4938.125,2364.375,5.848503078,0.163783844,6.012286921,3.936934107,0.453492837,4.390426944,5.820563091,0.195059701,6.015622792,10.68734452,8.530666163,2.156678353,5.863035861,-0.03327994,5.829755921,1.413839595
Kevin Garnett,2015,1860,955.6666667,-2.184282397,3.290278256,1.105995858,-2.013853759,3.616567367,1.602713607,-2.279967068,3.590631017,1.310663949,1.696526863,1.606236838,0.090290025,-1.832843065,2.755382581,0.922539516,-0.427393001
Kevin Hervey,2020,120,52,-5.976559988,-5.079827008,-11.056387,-17.83112909,-0.248999844,-18.08012894,-8.780429108,-4.376003065,-13.15643217,-0.276903498,-0.276903498,0,-4.510364319,-4.319110117,-8.829474436,0.302033396
Kevin Huerter,2020.5,3536.5,1653.5,-1.320544288,-2.671214326,-3.991758614,1.549072793,1.873646831,3.422719624,-1.024117845,-2.28552676,-3.309644605,1.06250775,0.820396497,0.242111253,-1.046433688,-2.430991296,-3.477424984,0.102520881
Kevin Knox,2019,4580,2158,-3.717047337,-3.817923739,-7.534971077,-3.594194019,-5.337981859,-8.932175878,-3.822369778,-4.319854979,-8.142224757,-5.964008939,-5.964008939,0,-3.706787911,-4.100554661,-7.807342573,0.465320394
Kevin Knox II,2021,1155.333333,546,-8.518958353,-5.118029562,-13.63698792,-13.49605695,-3.21512718,-16.71118413,-9.258035298,-4.841358607,-14.09939391,-0.559627586,-0.587737237,0.028109652,-10.25364859,-4.438200619,-14.69184921,0.437282141
Kevin Love,2018,3685.777778,1821.333333,2.03904423,0.338886721,2.377930951,1.577305851,-0.045345378,1.531960473,2.10864158,0.25786397,2.366505549,5.738983625,4.926946894,0.812036731,2.722473793,-0.017680566,2.704793227,0.752214838
Kevin Martin,2015,3175,1541,0.805006417,-2.39633772,-1.591331303,-2.156684106,-2.029341784,-4.186025891,0.242283977,-2.46704136,-2.224757383,0.59999999,0.649962676,-0.049962687,-0.418919736,-2.361294301,-2.780214037,0.506112841
Kevin Pangos,2022,16,8,-25.20472269,-7.31784683,-32.52256952,-30.84554836,-14.27731451,-45.12286287,-26.17248779,-8.079247698,-34.25173549,-0.128856779,-0.128856779,0,-21.28339588,-7.413451827,-28.69684771,0.22131777
Kevin Porter Jr.,2021,1559.333333,738.3333333,-1.987122798,-2.012836766,-3.999959564,-1.422707593,0.230297756,-1.192409838,-2.055209764,-1.943804284,-3.999014048,-0.490511124,-0.490511124,0,-2.006873079,-2.640667518,-4.647540597,0.91886382
Kevin Seraphin,2015.5,1502.75,758.75,-4.198652364,0.24776103,-3.950891334,-4.073435671,-0.179158487,-4.252594158,-4.416569681,0.154404349,-4.262165332,-0.511725873,-0.419875784,-0.091850089,-4.435255061,-1.021431196,-5.456686257,-0.531348884
Kevon Looney,2019,1583.142857,742.4285714,-1.484836405,1.049838826,-0.43499758,-1.808862756,-3.672787183,-5.48164994,-1.739804278,0.068873246,-1.670931031,1.753719176,1.353347511,0.400371665,-2.517473852,0.102659097,-2.414814755,-0.552684693
Khem Birch,2020,1678.4,807.8,-0.989718044,1.997970513,1.008252469,-1.115044234,2.344369806,1.229325572,-1.060432324,2.139069274,1.078636949,1.416591906,1.302134555,0.114457351,-2.2937537,1.789327878,-0.504425823,-0.575163448
Khris Middleton,2018,4759.111111,2310.555556,1.434495803,0.151419522,1.585915325,1.486779921,0.219038715,1.705818636,1.600773047,0.300838543,1.901611591,6.022101722,5.177519291,0.844582431,2.006172709,0.45188264,2.45805535,0.777882739
Khyri Thomas,2020,300.3333333,141.3333333,-1.295311687,1.338509623,0.043197937,-1.82959218,-1.218987152,-3.048579332,-1.434242348,0.932162425,-0.502079923,0.252173224,0.209906796,0.042266427,-1.066509753,0.463937006,-0.602572747,0.091764148
Killian Hayes,2021.5,874,419,-7.246992853,-0.42537246,-7.672365313,-7.188125028,-2.196381524,-9.384506555,-7.311595227,-0.529322805,-7.840918032,-1.140391074,-1.140391074,0,-7.143470303,0.371679246,-6.771791058,0.509883303
Killian Tillie,2021.5,205.5,96.5,-7.107102297,8.459752375,1.352650077,-6.069638848,14.56199252,8.492353669,-7.235865519,9.672378556,2.436513038,0.053630583,0.053630583,0,-4.000534613,6.328956518,2.328421905,0.261318418
Kira Lewis Jr.,2021.5,1084,507,-1.764330545,-1.224394731,-2.988725275,-9.408903444,3.311491571,-6.097411876,-2.459333664,-0.688118231,-3.147451894,0.164389903,0.164389903,0,-2.204837502,-1.329946812,-3.534784314,0.572830357
Kirk Hinrich,2015,3038,1559,-1.477546999,0.142063376,-1.335483623,-1.652072969,1.926844755,0.274771786,-1.614570748,0.49503705,-1.119533698,1.311846362,1.332922301,-0.021075939,-1.912860885,0.85479271,-1.058068175,-0.654337381
Klay Thompson,2016.5,6910.333333,3311.833333,1.795227404,0.048989724,1.844217128,3.336897276,0.474106154,3.81100343,2.116266389,0.095074343,2.211340732,8.406651641,7.075170478,1.331481164,2.857489813,0.448691887,3.3061817,0.399701946
Kobe Bryant,2015,2205.333333,1082.333333,-1.055310764,-2.916321343,-3.971632107,-1.454742676,-3.166772764,-4.62151544,-1.095323253,-3.101459572,-4.196782825,-0.419283876,-0.419283876,0,0.606738413,-3.823566579,-3.216828166,1.767206238
Kobi Simmons,2018.5,657.5,322.5,-5.809720382,3.190763366,-2.618957015,-8.836581835,19.36905948,10.53247764,-6.763126645,6.876078649,0.112952009,-1.147258225,-1.147258225,0,-6.646242586,4.891683822,-1.754558763,-1.686508198
Kosta Koufos,2016.5,2565.666667,1277.166667,-2.336516559,1.267955297,-1.068561263,-1.573328504,0.885576522,-0.687751982,-2.307962931,1.27261508,-1.035347851,1.337397156,1.221387089,0.116010066,-2.62987742,0.932442862,-1.697434558,-0.575018377
Kostas Antetokounmpo,2020,67,29,-8.418173152,8.310927902,-0.107245251,-1.3425587,8.481914012,7.139355312,-7.446184018,8.803338289,1.357154272,0.012559235,0.012559235,0,-7.395156633,4.824068872,-2.571087763,1.133758118
Kostas Papanikolaou,2015.5,1124.5,555,-3.746029527,0.939409099,-2.806620428,-2.570277145,0.936883037,-1.633394108,-3.752252596,0.99940052,-2.752852077,-0.274479144,-0.150806126,-0.123673018,-3.593003354,0.073138994,-3.519864359,0.767131578
Kris Dunn,2019,2321.4,1118.8,-3.410153966,1.238698608,-2.171455359,-3.226599977,-0.086954655,-3.313554631,-3.549963742,1.064060166,-2.485903576,0.941092549,0.923214917,0.017877631,-2.837197171,1.593180805,-1.244016367,0.245369059
Kris Humphries,2015.5,2166,1077.25,-0.768003415,1.056078309,0.288074895,-2.274006799,-0.585005608,-2.859012407,-1.098926688,0.755050169,-0.343876519,1.616311021,1.562915241,0.05339578,-0.85919351,0.390249538,-0.468943972,-0.276228457
Kristaps Porzingis,2019,3171.333333,1551.666667,-1.383281871,2.226741903,0.843460032,-1.831604163,1.439446654,-0.392157508,-1.353070779,2.155378452,0.802307674,3.530502371,3.423743649,0.106758722,-0.17450768,1.782716835,1.608209155,0.369109889
Ky Bowman,2020,2149,1015,-3.483901416,-1.581929072,-5.065830489,-3.801200117,2.334714792,-1.466485325,-3.692882627,-0.801551792,-4.49443442,-0.898770513,-0.898770513,0,-3.675657571,0.134908745,-3.540748826,-0.518803355
Kyle Alexander,2020,31,13,-3.662028894,-5.554259636,-9.21628853,-14.11404979,5.148879248,-8.965170543,-6.054527032,-3.622453071,-9.676980103,-0.047024875,-0.047024875,0,-2.723091939,-4.931522458,-7.654614396,2.402347563
Kyle Anderson,2018.5,2526,1224.125,-1.0802747,1.176296095,0.096021395,-2.818763,0.667113617,-2.151649383,-1.407837492,1.145206197,-0.262631294,2.309112884,2.1244091,0.184703784,-1.09699346,1.20061617,0.10362271,-0.505773379
Kyle Collinsworth,2018,974,480,-1.607810147,0.74607932,-0.861730827,0.760709775,-1.947595114,-1.18688534,-1.177205889,0.238866581,-0.938339308,0.441641359,0.441641359,0,-1.652510383,-0.066218759,-1.718729142,-0.453223088
Kyle Guy,2020.5,269.5,122.5,-2.308510906,-7.922448758,-10.23095966,-2.970541186,-12.96447737,-15.93501856,-2.590252289,-9.434790719,-12.02504301,-0.154125203,-0.154125203,0,-0.171513764,-8.09476807,-8.266281834,0.554235966
Kyle Korver,2017,4397.857143,2131.428571,1.006908894,-0.832168259,0.174740636,1.591918956,1.439315493,3.031234449,1.174503312,-0.436839669,0.737663643,4.271315292,3.591748349,0.679566943,1.266697062,-0.619473105,0.647223957,0.622932709
Kyle Kuzma,2020,3862.2,1812.6,-2.008869978,-0.09979476,-2.108664739,-2.421236331,0.07217691,-2.34905942,-2.104428323,-0.125484327,-2.229912651,0.672794625,0.692559821,-0.019765196,-2.209816896,-0.012047501,-2.221864396,0.123835054
Kyle Lowry,2018,4969.444444,2458.555556,4.028920205,0.785398364,4.814318569,3.010403871,1.397700171,4.408104042,4.019724993,0.916197641,4.935922634,9.84170208,8.285342104,1.556359976,3.974656031,1.569342304,5.543998335,0.932039502
Kyle O'Quinn,2017,1770.142857,869.1428571,-1.027722879,0.24294141,-0.784781469,-0.357082977,-0.07767814,-0.434761118,-0.928334467,0.20231143,-0.726023038,1.177985459,1.188100564,-0.010115105,-0.970157775,-0.126849607,-1.097007383,0.259244003
Kyle Singler,2016,2257,1112.4,-2.643671966,-1.341638854,-3.98531082,-3.898418203,1.111274456,-2.787143747,-3.09371527,-0.908313315,-4.002028585,0.447119898,0.49971489,-0.052594992,-3.211585603,-1.351417501,-4.563003103,-0.082828036
Kyle Wiltjer,2017,114,49,-4.05161153,0.975207679,-3.076403851,-15.63555063,-10.32599248,-25.96154311,-6.858161938,-1.371479833,-8.229641771,-0.141341092,-0.148792841,0.007451749,-3.704976519,-1.935409369,-5.640385888,2.330279701
Kyrie Irving,2017.5,4728.5,2331.625,5.08860623,-1.558958157,3.529648073,3.641136668,-2.466451442,1.174685226,5.046940706,-1.853438055,3.193502651,7.154602107,6.267573765,0.887028342,5.370531236,-1.137303519,4.233227717,0.548959137
LaMarcus Aldridge,2018,4278.444444,2143.888889,0.552800418,1.424392977,1.977193395,2.199005829,0.630298603,2.829304432,0.744270284,1.284957017,2.029227301,5.386101627,4.932840454,0.453261173,0.519570709,1.607624756,2.127195464,-1.094447941
LaMelo Ball,2021.5,1836.5,854,3.349060177,1.581377178,4.930437355,1.433402394,-1.147406796,0.285995597,3.118169876,1.3337234,4.451893276,1.850271012,1.850271012,0,3.964683868,1.80951564,5.774199508,1.214000845
Lamar Patterson,2016.5,470.5,227.5,-6.2542587,0.053814577,-6.200444122,0.482949223,7.045826698,7.528775924,-5.158135775,1.494359814,-3.66377596,-0.071872381,-0.038775503,-0.033096878,-3.404488078,0.303368992,-3.101119085,1.164813363
Lamar Stevens,2021.5,578,275,-3.116343097,-0.579641612,-3.695984708,-0.00471292,5.619202356,5.614489436,-3.016726293,-0.041834075,-3.058560368,-0.146977615,-0.146977615,0,-2.425894036,-0.689160401,-3.115054436,-0.565934494
Lance Stephenson,2016.5,3368.166667,1681.166667,-0.772504006,-2.186614146,-2.959118152,-0.14904424,-0.744791992,-0.893836232,-0.666503703,-2.037034683,-2.703538386,0.222457528,0.06598105,0.156476478,-1.341443127,-2.12025966,-3.461702787,0.061603971
Lance Thomas,2017,1754.285714,866.2857143,-3.203687011,-2.675346213,-5.879033225,-3.270412438,-1.387720308,-4.658132746,-3.397549459,-2.538664738,-5.936214197,-0.543854024,-0.533869899,-0.009984125,-3.397870599,-3.118648153,-6.516518753,-0.476093741
Landry Fields,2014.5,566.5,282,-1.799674343,-0.10780036,-1.907474703,-5.017906148,-1.587881212,-6.605787359,-2.617101737,-0.41640555,-3.033507287,0.040719086,-0.058147601,0.098866688,-2.46005913,-0.956578277,-3.416637407,-0.173371625
Landry Shamet,2020.5,2871.25,1345,-0.79138737,-1.965987904,-2.757375274,-1.095896452,-2.573128657,-3.669025107,-0.807128219,-2.069441438,-2.876569657,1.171884981,0.995437301,0.17644768,-1.192761035,-2.177918238,-3.370679273,-0.329898075
Langston Galloway,2018,2880.142857,1408.285714,0.100855262,0.096990467,0.197845729,-1.582323022,0.967659071,-0.614663952,-0.222452152,0.294902021,0.072449869,1.9777072,1.98064899,-0.00294179,-0.382770724,-0.22339468,-0.606165404,-0.318109964
Larry Drew II,2016.5,290.5,144.5,-5.174884835,-1.351050584,-6.525935419,-4.0435491,-3.223787134,-7.267336234,-5.20296624,-1.822226362,-7.025192602,-0.326847432,-0.326847432,0,-4.724050466,-2.184865028,-6.908915493,-0.331151289
Larry Nance Jr.,2019,2628.285714,1274,-0.693453992,0.538568114,-0.154885878,0.175202939,2.680021098,2.855224037,-0.709868953,0.979421868,0.269552915,2.437532448,2.306716506,0.130815943,-0.441848875,0.842940664,0.401091789,-0.287895655
Larry Sanders,2015.333333,784.3333333,394.3333333,-3.848346056,5.923061853,2.074715797,-5.774712211,2.298636946,-3.476075265,-4.50274144,5.563580783,1.060839345,0.302069257,0.302069257,0,-3.44935299,4.486642062,1.037289072,1.202203533
Lauri Markkanen,2020,2821,1351.4,0.058344142,-0.836983165,-0.778639023,0.367007929,-1.940827723,-1.573819794,-0.020628693,-0.866092421,-0.886721114,1.233249863,1.233249863,0,0.122220688,-0.668865747,-0.546645059,-0.301973313
Lavoy Allen,2015.5,2384,1172.25,-1.319550177,-0.004187051,-1.323737228,-0.202590446,0.466544433,0.263953987,-1.147389236,0.083232049,-1.064157187,0.989785275,1.01075145,-0.020966175,-1.607084687,-0.740620677,-2.347705364,-0.563770494
LeBron James,2018,5589.777778,2776,5.413863538,0.088431245,5.502294784,6.691733224,1.327489429,8.019222655,5.887784453,0.386963506,6.274747959,13.23847652,9.793027713,3.445448808,6.069813425,0.028356493,6.098169918,0.255625475
Leandro Barbosa,2015.5,2025,968.75,0.344055547,-2.420961648,-2.0769061,-1.300121247,-0.194333837,-1.494455084,-0.027327419,-2.121878801,-2.149206219,0.308050283,0.113956749,0.194093535,-0.470654684,-2.417420892,-2.888075576,-0.15700977
Leandro Bolmaro,2022,14,6,-7.072741652,-17.27405162,-24.34679327,-0.857679637,-25.71933452,-26.57701415,-6.755909018,-18.23967806,-24.99558708,-0.068358883,-0.068358883,0,-3.533324417,-18.45557123,-21.98889565,0.390040366
Lester Hudson,2015,193,94,-0.968904499,-3.220486891,-4.18939139,-5.236795399,4.56340367,-0.67339173,-1.999914458,-1.828166418,-3.828080876,-0.031580293,0.197583615,-0.229163908,-1.50479147,-1.597620106,-3.102411575,0.210707393
London Perrantes,2018,133,66,-5.342891589,-6.911593323,-12.25448491,-3.655511774,-8.444101399,-12.09961317,-5.344916275,-7.613706464,-12.95862274,-0.336448361,-0.336448361,0,-6.470656279,-7.546409179,-14.01706546,-2.109019747
Lonnie Walker IV,2020.5,1487.25,706,-2.080544624,-1.50665351,-3.587198134,-1.348503304,-1.820424665,-3.168927969,-2.342397907,-1.661220736,-4.003618643,-0.676842315,-0.681558508,0.004716193,-2.745517831,-2.328467137,-5.073984967,-0.580296178
Lonzo Ball,2020,3103.6,1443.6,-0.413366487,1.19905081,0.785684323,1.033696259,1.61490823,2.648604489,-0.335707181,1.338343695,1.002636514,2.388963694,2.388963694,0,0.25532554,1.781912329,2.03723787,0.792442546
Lorenzo Brown,2016.4,497,242.8,-2.767589471,0.133878868,-2.633710603,-3.913915573,1.307781031,-2.606134542,-3.147882311,0.420709386,-2.727172926,0.107668326,0.130812403,-0.023144077,-2.971799928,-0.764681003,-3.736480931,-0.418764825
Lou Amundson,2015,869.3333333,442,-4.36127404,0.624639822,-3.736634219,-4.209652711,3.616304777,-0.593347934,-4.569920628,1.321517819,-3.248402808,0.16563735,0.16563735,0,-3.871282324,0.687693406,-3.183588918,0.235930499
Lou Williams,2018,3877.111111,1842.333333,3.621553269,-1.998253119,1.62330015,0.785458769,-1.431484532,-0.646025763,3.326211698,-2.004893414,1.321318284,3.382898655,3.251760892,0.131137764,3.120591248,-2.873380116,0.247211132,0.990763847
Louis King,2020.5,154,73.5,1.561474322,0.72947228,2.290946603,-3.012006748,8.317637032,5.305630284,0.712140711,2.409686385,3.121827095,0.24612685,0.24612685,0,1.22927546,1.158768956,2.388044416,-0.142860691
